PROVIDER NPI,PROVIDER CCN,PROVIDER / ORG NAME,PROVIDER STATE,PROVIDER CITY,PROVIDER  ADDRESS,PROVIDER ZIP 5 CD,PROVIDER ZIP 4 CD,PROVIDER PHONE NUM,PROVIDER PHONE EXT,PROGRAM YEAR,CALC PAYMENT  AMT ($)
1407897309,240004,"Hennepin Healthcare System, Inc",Minnesota,Minneapolis,"701 Park Ave, P1-Finance",55415,1623,(612) 873-3000,,2011,"1,843,628.28"
1407897309,240004,"Hennepin Healthcare System, Inc",Minnesota,Minneapolis,"701 Park Ave, P1-Finance",55415,1623,(612) 873-3000,,2012,"1,316,365.19"
1528041183,241322,International Falls Memorial Hospital Association,Minnesota,International Falls,1400 Highway 71,56649,2154,(218) 283-4481,,2012,"302,945.90"
1093745051,241314,Johnson Memorial Health Services,Minnesota,Dawson,1282 Walnut St,56232,2333,(320) 769-4323,,2011,"453,746.34"
1093745051,241314,Johnson Memorial Health Services,Minnesota,Dawson,1282 Walnut St,56232,2333,(320) 769-4323,,2012,"142,595.33"
1669403846,241336,KITTSON MEMORIAL HOSPITAL Association,Minnesota,Hallock,1010 S Birch Ave,56728,4215,(218) 843-3612,,2012,"499,354.60"
1093713372,240052,Lake Region Healthcare Corporation,Minnesota,Fergus Falls,712 S Cascade St,56537,2913,(218) 736-8000,,2012,"1,149,451.94"
1538138003,240066,"Lakeview Memorial Hospital Association, Inc.",Minnesota,Stillwater,927 Churchill Street West,55082,6481,(651) 430-5330,,2012,"973,392.66"
1295726362,,Lakewood Health System,Minnesota,Staples,49725 County 83,56479,5280,(218) 894-1515,8301,2012,"2,817,730.96"
1609861095,241344,LIFECARE MEDICAL CENTER,Minnesota,Roseau,715 Delmore Dr,56751,1534,(218) 463-2500,125,2012,"1,037,962.11"
1225272552,240214,Maple Grove Hospital Corporation,Minnesota,Maple Grove,9875 Hospital Drive,55369,,(763) 581-1612,,2011,"683,775.54"
1225272552,240214,Maple Grove Hospital Corporation,Minnesota,Maple Grove,9875 Hospital Drive,55369,,(763) 581-1612,,2012,"512,831.66"
1821066499,240166,Mayo Clinic Health System - Fairmont,Minnesota,Fairmont,800 Medical Center Dr,56031,4575,(507) 238-8100,,2012,"1,172,714.76"
1154302487,240093,Mayo Clinic Health System - Mankato,Minnesota,Mankato,1025 Marsh St,56001,4752,(507) 625-4031,,2012,"2,061,835.22"
1164400024,,MAYO CLINIC HEALTH SYSTEM - RED WING,Minnesota,Red Wing,1407 W 4th St,55066,2108,(651) 385-3410,,2013,"980,002.64"
1619945052,241352,Mayo Clinic Health System Springfield,Minnesota,Springfield,625 N Jackson Ave,56087,1714,(507) 723-6201,,2012,"56,282.76"
1639198732,241333,Mayo Clinic Health System St. James,Minnesota,Saint James,1101 Moulton and Parsons Dr,56081,5550,(507) 375-3261,,2012,"49,416.00"
1740256668,241345,Mayo Clinic Health System- Waseca,Minnesota,Waseca,501 North State Street,56093,2811,(507) 835-1210,,2012,"80,068.12"
1346258100,240043,Mayo Clinic Health System-Albert Lea,Minnesota,Albert Lea,404 W Fountain St,56007,2437,(507) 373-2384,6449,2012,"1,345,150.94"
1659390706,240117,MAYO CLINIC HEALTH SYSTEM-ALBERT LEA AND AUSTIN,Minnesota,Austin,1000 1st Dr NW,55912,2941,(507) 433-7351,,2012,"1,568,136.96"
1063435410,241346,Mayo Clinic Health System-Cannon Falls,Minnesota,Cannon Falls,1116 Mill St W,55009,1824,(507) 263-4221,,2012,"61,463.34"
1538113022,241338,Mayo Clinic Health System-Lake City,Minnesota,Lake City,500 W Grant St,55041,1143,(651) 345-3321,,2012,"145,874.96"
1649246828,240061,Mayo Clinic-Methodist Hospital,Minnesota,Rochester,201 W Center St,55902,3003,(507) 266-7890,,2012,"1,833,070.40"
1841266194,240010,Mayo Clinic-Saint Marys Hospital,Minnesota,Rochester,1216 2nd St SW,55902,1906,(507) 255-5123,,2012,"3,175,544.70"
1548212699,241356,Mille Lacs Health System,Minnesota,Onamia,"200 Elm St N, P.O. Box A",56359,7901,(320) 532-3154,,2011,0
1942398029,241350,Moose Lake Community Hospital District,Minnesota,Moose Lake,710 S Kenwood Ave,55767,9405,(218) 485-4481,,2012,"301,504.84"
1851344907,240001,North Memorial Health Care,Minnesota,Robbinsdale,3300 Oakdale Ave N,55422,2926,(763) 520-5448,,2011,"3,091,363.94"
1851344907,240001,North Memorial Health Care,Minnesota,Robbinsdale,3300 Oakdale Ave N,55422,2926,(763) 520-5448,,2012,"2,155,399.62"
1639278609,241340,Northern Pines Medical Center,Minnesota,Aurora,5211 Hwy 110,55705,,(218) 229-2211,270,2012,"23,484.67"
1417990805,240014,Northfield Hospital,Minnesota,Northfield,2000 North Ave,55057,1498,(507) 646-1000,1416,2011,"869,079.44"
1417990805,240014,Northfield Hospital,Minnesota,Northfield,2000 North Ave,55057,1498,(507) 646-1000,1416,2012,"679,850.82"
1790783587,241342,ORTONVILLE AREA HEALTH SERVICES,Minnesota,Ortonville,450 Eastvold Ave,56278,1252,(320) 839-2502,4127,2012,"649,898.74"
1649220724,240053,Park Nicollet Methodist Hospital,Minnesota,St Louis Park,6500 Excelsior Blvd,55426,,(952) 993-5000,,2012,"3,273,968.10"
1760440846,241349,PAYNESVILLE AREA HOSPITAL DISTRICT,Minnesota,Paynesville,200 W 1st St,56362,1445,(320) 243-7709,,2012,"1,978,131.80"
1790799518,241373,Perham Hospital District,Minnesota,Perham,1000 Coney St W,56573,,(218) 347-4500,,2012,"1,019,898.97"
1508809765,240206,PHS INDIAN HOSPITAL,Minnesota,RED LAKE,"HWY 1 HOSPITAL DR, BOX 497",56671,497,(218) 679-3912,148,2011,"608,000.00"
1508809765,240206,PHS INDIAN HOSPITAL,Minnesota,RED LAKE,"HWY 1 HOSPITAL DR, BOX 497",56671,497,(218) 679-3912,148,2012,"399,900.00"
1598751240,241374,PIPESTONE COUNTY MEDICAL CENTER,Minnesota,Pipestone,916 4th Ave SW,56164,1890,(507) 825-5811,,2012,"339,570.83"
1326066085,240059,Regina Medical Center,Minnesota,Hastings,1175 Nininger Rd,55033,1056,(651) 480-4100,4177,2012,"932,903.00"
1629006457,240106,Regions Hospital,Minnesota,Saint Paul,640 Jackson St,55101,2502,(651) 254-3908,,2012,"2,766,577.86"
1629091871,241306,Renville County,Minnesota,Olivia,611 E Fairview Ave,56277,,(320) 523-3473,,2011,"2,810,523.47"
1619064193,240088,Rice Memorial Hospital,Minnesota,Willmar,301 Becker Ave SW,56201,3302,(320) 231-4425,,2012,"1,258,569.08"
1477525566,241320,RIVERVIEW HEALTHCARE ASSOCIATION,Minnesota,Crookston,323 S Minnesota St,56716,1601,(218) 281-9200,,2012,"832,155.46"
1942253547,241302,SANFORD HEALTH NETWORK,Minnesota,Westbrook,920 Bell Ave,56183,9669,(507) 274-6121,,2012,"25,120.00"
1396712618,240022,SANFORD HEALTH NETWORK,Minnesota,Worthington,1018 6th AVE,56187,2202,(507) 372-2941,,2012,"821,329.92"
1497703045,241371,SANFORD HEALTH NETWORK,Minnesota,Luverne,1600 N Kniss Ave,56156,1067,(507) 283-2321,,2012,"7,142.38"
1780781054,241347,SANFORD HEALTH NETWORK,Minnesota,Canby,112 St Olaf Ave South,56220,1433,(507) 223-7277,,2012,"89,409.37"
1154615573,241304,SANFORD MEDICAL CENTER WHEATON,Minnesota,Wheaton,401 12th St N,56296,1070,(320) 563-8971,,2012,"114,943.00"
1740240225,241311,Sibley Medical Center,Minnesota,Arlington,601 West Chandler Street,55307,620,(507) 964-2271,,2012,"559,975.10"
1033153895,,SMDC Medical Center,Minnesota,Duluth,502 E 2nd St,55805,1913,(218) 727-8762,,2011,"1,088,221.20"
1033153895,,SMDC Medical Center,Minnesota,Duluth,502 E 2nd St,55805,1913,(218) 727-8762,,2012,"746,017.80"
1043269798,240036,St. Cloud Hospital,Minnesota,Saint Cloud,1406 6th Ave North,56303,1900,(320) 251-2700,54697,2012,"3,677,516.46"
1578520045,240104,St. Francis Regional Medical Center,Minnesota,Shakopee,1455 Saint Francis Ave,55379,3374,(612) 262-4719,,2011,"1,143,866.24"
1578520045,240104,St. Francis Regional Medical Center,Minnesota,Shakopee,1455 Saint Francis Ave,55379,3374,(612) 262-4719,,2012,"962,006.97"
1568415974,240075,St. Joseph's Medical Center,Minnesota,Brainerd,523 N 3rd St,56401,3054,(218) 829-2861,,2011,"1,714,680.90"
1568415974,240075,St. Joseph's Medical Center,Minnesota,Brainerd,523 N 3rd St,56401,3054,(218) 829-2861,,2012,"1,307,191.32"
1801835970,240047,ST. LUKE'S HOSPITAL ASSOCIATION OF DULUTH,Minnesota,Duluth,915 E 1st St,55805,2107,(218) 249-5279,,2013,"2,022,384.48"
1457393035,240002,St. Marys Medical Center,Minnesota,Duluth,407 E 3rd St,55805,1950,(218) 786-4000,,2011,"2,659,080.30"
1457393035,240002,St. Marys Medical Center,Minnesota,Duluth,407 E 3rd St,55805,1950,(218) 786-4000,,2012,"1,917,092.52"
1679561088,240101,St. Marys Regional Health Center,Minnesota,Detroit Lakes,1027 Washington Ave,56501,,(218) 847-5611,,2012,"943,032.32"
1477545333,241354,Tri County Hospital Inc.,Minnesota,Wadena,415 Jefferson St N,56482,1264,(218) 631-3510,,2011,"2,243,194.62"
1801840517,241348,Tyler Healthcare Center,Minnesota,Tyler,240 Willow St.,56178,240,(507) 247-5521,2355,2011,"952,071.00"
1073516357,241337,"Warren Community Hospital, Inc.",Minnesota,Warren,109 S Minnesota St,56762,1461,(218) 745-4211,3262,2012,"283,449.00"
1841288644,241332,Windom Area Hospital,Minnesota,Windom,2150 Hospital Dr,56101,1287,(507) 831-2400,,2012,"340,487.83"
1295789352,240044,Winona Health Services,Minnesota,Winona,855 Mankato Ave,55987,4868,(507) 454-3650,,2011,"1,206,542.70"
1295789352,240044,Winona Health Services,Minnesota,Winona,855 Mankato Ave,55987,4868,(507) 454-3650,,2012,"1,133,465.40"
1114150992,250128,"ALLIANCE HEALTH PARTNERS, LLC",Mississippi,Batesville,303 Medical Center Dr,38606,8608,(662) 563-5611,,2013,"862,674.60"
1295826337,250012,"ALLIANCE HEALTHCARE SYSTEM, INC",Mississippi,Holly Springs,1430 Highway 4 East,38635,,(662) 252-1212,,2011,"1,070,200.00"
1295826337,250012,"ALLIANCE HEALTHCARE SYSTEM, INC",Mississippi,Holly Springs,1430 Highway 4 East,38635,,(662) 252-1212,,2012,"1,015,200.00"
1942255724,250025,Amory HMA LLC,Mississippi,Amory,1105 Earl Frye Blvd,38821,5500,(662) 256-6002,,2012,"1,314,798.44"
1972557064,250007,Biloxi HMA Inc,Mississippi,Biloxi,150 Reynoir St,39530,4130,(228) 436-1104,,2012,"1,589,060.72"
1205882669,250096,Brandon HMA LLC,Mississippi,Brandon,350 Crossgates Blvd,39042,2601,(601) 824-8501,,2011,"1,432,995.20"
1205882669,250096,Brandon HMA LLC,Mississippi,Brandon,350 Crossgates Blvd,39042,2601,(601) 824-8501,,2012,"1,272,709.08"
1376584110,250042,Clarksdale HMA LLC,Mississippi,Clarksdale,1970 Hospital Dr,38614,7202,(662) 624-3401,,2012,"1,592,982.30"
1639284409,250067,Clay County Medical Corporation,Mississippi,West Point,835 Medical Center Dr,39773,9320,(662) 377-3978,,2012,"1,121,392.88"
1215965249,251325,Covington County Hospital,Mississippi,Collins,701 S Holly Ave,39428,3894,(601) 765-6711,126,2011,"669,293.84"
1306921887,250082,Delta Regional Medical Center,Mississippi,Greenville,1400 E Union St,38703,3246,(662) 378-3783,,2012,"1,836,252.04"
1427320993,250085,FORREST COUNTY GENERAL HOSPITAL,Mississippi,Columbia,1560 Sumrall Rd,39429,2654,(601) 736-6303,2190,2011,"1,682,800.00"
1427320993,250085,FORREST COUNTY GENERAL HOSPITAL,Mississippi,Columbia,1560 Sumrall Rd,39429,2654,(601) 736-6303,2190,2012,"1,188,150.00"
1225041809,250078,FORREST COUNTY GENERAL HOSPITAL,Mississippi,Hattiesburg,"6051 US Highway 49, P.O. Box 16389",39404,6389,(601) 288-4365,,2013,"3,554,977.44"
1023074028,250036,GEORGE COUNTY HOSPITAL,Mississippi,Lucedale,859 Winter St,39452,6603,(601) 947-3161,,2012,"1,426,557.00"
1275796856,251329,George County Hospital,Mississippi,Leakesville,1017 Jackson Ave,39451,9105,(601) 394-4135,,2012,"1,150,948.00"
1598719577,250123,"GPCH-GP, Inc.",Mississippi,Gulfport,15200 Community Rd,39503,3085,(228) 575-7000,,2011,"1,349,601.88"
1598719577,250123,"GPCH-GP, Inc.",Mississippi,Gulfport,15200 Community Rd,39503,3085,(228) 575-7000,,2012,"1,033,889.22"
1699714717,250099,greenwood leflore hospital,Mississippi,Greenwood,1401 River Rd,38930,4030,(662) 459-7119,,2012,"1,759,440.48"
1386644789,250015,Grenada Lake Medical Center,Mississippi,Grenada,960 Avent Dr,38901,5230,(662) 227-7000,7606,2011,"1,446,657.96"
1386644789,250015,Grenada Lake Medical Center,Mississippi,Grenada,960 Avent Dr,38901,5230,(662) 227-7000,7606,2012,"1,072,387.65"
1588629968,250162,Hancock Medical Center,Mississippi,Bay Saint Louis,149 Drinkwater Blvd,39520,1658,(228) 467-8744,,2011,"893,916.56"
1588629968,250162,Hancock Medical Center,Mississippi,Bay Saint Louis,149 Drinkwater Blvd,39520,1658,(228) 467-8744,,2012,"680,345.60"
1588667281,251327,Hardy Wilson Memorial Hospital,Mississippi,Hazlehurst,233 Magnolia St,39083,2228,(601) 894-4541,,2011,"303,168.00"
1033163092,250072,Jackson HMA LLC,Mississippi,Jackson,1850 Chadwick Dr,39204,3404,(601) 376-1000,,2012,"1,810,092.52"
1396730164,250018,JASPER GENERAL HOSPITAL,Mississippi,BAY SPRINGS,15 A SOUTH 6TH ST,39422,,(601) 764-2101,207,2012,"1,634,800.00"
1043204555,250060,Jefferson County Hospital,Mississippi,Fayette,"870 South Main Street, P. O. BOX 577",39069,577,(601) 786-3401,242,2012,"1,402,000.00"
1144204561,250051,KILMICHAEL HOSPITAL,Mississippi,Kilmichael,301 Lamar Avenue,39747,188,(662) 262-4311,3022,2012,"1,185,000.00"
1619918075,251313,"King's Daughters Hospital of Yazoo County, Inc.",Mississippi,Yazoo City,823 Grand Ave,39194,3233,(662) 746-2261,151,2011,"1,004,595.34"
1972503464,250057,King's Daughters Medical Center,Mississippi,Brookhaven,427 Highway 51 N,39601,2350,(601) 833-6011,,2012,"1,139,544.72"
1518924752,251322,"Laird Hospital, Inc.",Mississippi,Union,25117 Highway 15,39365,9088,(601) 774-8214,,2012,"751,631.55"
1194770404,250038,Madison HMA LLC,Mississippi,Canton,1421 E Peace St,39046,4938,(601) 855-5323,,2012,"908,225.00"
1679553994,250124,MAGEE BENEVOLENT ASSOCIATION,Mississippi,Magee,300 3rd Ave SE,39111,3665,(601) 849-5070,,2011,"1,392,705.32"
1679553994,250124,MAGEE BENEVOLENT ASSOCIATION,Mississippi,Magee,300 3rd Ave SE,39111,3665,(601) 849-5070,,2012,"943,879.50"
1699756445,250009,MAGNOLIA REGIONAL HEALTH CENTER,Mississippi,Corinth,611 Alcorn Dr,38834,9321,(662) 293-1125,,2012,"2,247,567.84"
1073606901,250019,MEMORIAL HOSPITAL AT GULFPORT,Mississippi,Gulfport,4500 13th St,39501,2515,(228) 865-3076,,2011,"2,629,261.44"
1073606901,250019,MEMORIAL HOSPITAL AT GULFPORT,Mississippi,Gulfport,4500 13th St,39501,2515,(228) 865-3076,,2012,"1,828,265.46"
1790865780,250127,MISSISSIPPI BAND OF CHOCTAW INDIANS,Mississippi,Choctaw,210 Hospital Cir,39350,6781,(601) 656-2211,6305,2012,"133,200.00"
1710909585,250102,"MISSISSIPPI BAPTIST MEDICAL CENTER, INC",Mississippi,Jackson,1225 N State St,39202,2064,(601) 292-4587,,2013,"3,370,245.12"
1427099142,250059,MONTFORT JONES MEMORIAL HOSPITAL,Mississippi,Kosciusko,220 Highway 12 W,39090,3208,(662) 289-4322,326,2012,"1,544,511.92"
1619922283,250122,Natchez Community Hospital LLC,Mississippi,Natchez,129 Jefferson Davis Blvd,39120,5103,(601) 445-6205,,2012,"1,482,780.80"
1083659734,250043,NESHOBA COUNTY GENERAL HOSPITAL,Mississippi,PHILADELPHIA,1001 Holland Ave,39350,2161,(601) 663-1200,,2012,"975,400.00"
1598875460,250004,"NORTH MISSISSIPPI MEDICAL CENTER, INC.",Mississippi,Tupelo,830 S Gloster St,38801,4934,(662) 377-3978,,2013,"3,602,322.38"
1205811304,250126,NORTH OAK REGIONAL HOSPITAL INC,Mississippi,Senatobia,401 Getwell Dr,38668,2213,(662) 562-3100,,2012,"1,180,200.00"
1508913609,251318,North Sunflower Medical Center,Mississippi,Ruleville,840 N Oak Ave,38771,3227,(662) 756-4024,,2012,"2,684,026.00"
1902844194,251307,Noxubee General Critical Access Hospital,Mississippi,Macon,606 N Jefferson St,39341,2242,(662) 726-4231,337,2012,"686,772.21"
1154310514,250050,Oktibbeha County Hospital,Mississippi,Starkville,400 Hospital Rd,39759,2163,(662) 615-2503,,2011,"1,126,502.22"
1154310514,250050,Oktibbeha County Hospital,Mississippi,Starkville,400 Hospital Rd,39759,2163,(662) 615-2503,,2012,"928,026.00"
1114951324,251311,"Patients Choice Medical Center of Humphreys County, LLC",Mississippi,Belzoni,500 C C Rd,39038,3806,(662) 247-3831,,2012,"510,705.41"
1821103516,251308,"Pontotoc Health Services, Inc.",Mississippi,Pontotoc,176 S Main St,38863,3311,(662) 377-3978,,2012,"3,014,529.95"
1396792032,250138,River Oaks Hospital LLC,Mississippi,Jackson,1030 River Oaks Dr,39232,9553,(601) 936-2390,,2012,"1,119,232.26"
1770543399,250069,RUSH MEDICAL FOUNDATION,Mississippi,Meridian,1314 19th Ave,39301,4116,(601) 483-0011,,2012,"1,708,391.88"
1912079625,251316,RUSH MEDICAL FOUNDATION,Mississippi,Meridian,1314 19th Ave,39301,4116,(601) 483-0011,,2013,"970,503.33"
1134278435,251323,"Scott Regional Medical Center, Inc.",Mississippi,Morton,317 Highway 13 S,39117,3353,(601) 732-6301,,2012,"754,483.29"
1013004795,250079,Sharkey-Issaquena Community Hospital,Mississippi,Rolling Fork,47 S Fourth St,39159,5146,(662) 873-4395,171,2012,"1,370,000.00"
1124136593,250040,Singing River Health System,Mississippi,Gautier,2101 Highway 90,39553,5340,(228) 809-5027,,2012,"2,904,306.64"
1619973542,250058,South Central Regional Medical Center,Mississippi,Laurel,1220 Jefferson St,39440,4355,(601) 426-4000,,2012,"1,986,683.92"
1417969700,250049,"SOUTH PIKE HOSPITAL ASSOCIATION, INC",Mississippi,Magnolia,"205 N Cherry St, P.O. Box 351",39652,2819,(601) 783-2353,317,2011,"1,665,400.00"
1417969700,250049,"SOUTH PIKE HOSPITAL ASSOCIATION, INC",Mississippi,Magnolia,"205 N Cherry St, P.O. Box 351",39652,2819,(601) 783-2353,317,2012,"1,295,700.00"
1184679292,250095,South Sunflower County Hospital,Mississippi,Indianola,122 E Baker St,38751,2451,(662) 887-5235,503,2011,"1,169,789.04"
1184679292,250095,South Sunflower County Hospital,Mississippi,Indianola,122 E Baker St,38751,2451,(662) 887-5235,503,2012,"720,449.03"
1366465502,250017,"SOUTHERN HEALTH CORP OF HOUSTON,INC.",Mississippi,Houston,1002 East Madison,38851,,(770) 933-7048,,2011,"1,561,600.00"
1366465502,250017,"SOUTHERN HEALTH CORP OF HOUSTON,INC.",Mississippi,Houston,1002 East Madison,38851,,(770) 933-7048,,2012,"1,150,500.00"
1306876065,250048,St Dominic-Jackson Memorial Hospital,Mississippi,Jackson,969 Lakeland Dr,39216,4606,(601) 200-2000,,2012,"3,557,180.16"
1154317527,250001,STATE OF MISSISSIPPI - UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,Mississippi,JACKSON,2500 N STATE ST,39216,4505,(866) 842-7574,56381,2013,"1,357,489.62"
1306882246,250010,Tippah County Hospital,Mississippi,Ripley,1005 City Avenue North,38663,499,(662) 837-9221,458,2012,"1,639,600.00"
1548376700,250002,"Tishomingo Health Services, Inc.",Mississippi,Iuka,1777 Curtis Dr,38852,,(662) 377-3978,,2012,"1,586,600.00"
1205868627,251312,Tyler Holmes Memorial Hospital,Mississippi,Winona,409 Tyler Holmes Dr,38967,1521,(662) 283-4114,,2012,"1,206,886.22"
1679559983,250077,Wayne General Hospital,Mississippi,Waynesboro,950 Matthew Dr,39367,2567,(601) 735-5151,129,2011,"1,425,613.20"
1679559983,250077,Wayne General Hospital,Mississippi,Waynesboro,950 Matthew Dr,39367,2567,(601) 735-5151,129,2012,"904,693.86"
1982719621,250020,"Webster Health Services, Inc.",Mississippi,Eupora,500 Veterans Memorial Blvd S,39744,2215,(662) 377-3978,,2012,"1,550,122.08"
1841241841,250094,WESLEY HEALTH SYSTEM LLC,Mississippi,Hattiesburg,5001 Hardy St,39402,1308,(601) 268-8000,,2013,"2,058,067.04"
1073597126,250027,WINSTON COUNTY MEDICAL FOUNDATION,Mississippi,Louisville,562 E Main St,39339,2742,(662) 773-6211,,2013,"1,505,280.00"
1649397308,250061,YALOBUSHA GENERAL HOSPITAL,Mississippi,Water Valley,630 South Main Street,38965,3468,(662) 473-1411,,2012,"1,325,400.00"
1952390122,260064,"Audrain Health Care, Inc",Missouri,Mexico,620 E Monroe St,65265,2919,(573) 582-5000,8110,2012,"1,762,022.92"
1144238908,260191,BARNES JEWISH ST. PETERS HOSPITAL INC,Missouri,Saint Peters,10 Hospital Dr,63376,1659,(636) 916-9000,,2013,"1,876,131.56"
1831107895,260162,BARNES JEWISH WEST COUNTY HOSPITAL,Missouri,Creve Coeur,12634 Olive Blvd,63141,6337,(314) 996-8000,,2013,"1,147,152.10"
1649299827,260032,BARNES-JEWISH HOSPITAL,Missouri,Saint Louis,1 Barnes Jewish Hospital Plz,63110,1003,(314) 747-3000,,2013,"2,791,421.64"
1770536740,260034,Bates County Memorial Hospital,Missouri,Butler,615 W Nursery St,64730,1840,(660) 200-7000,,2012,"1,649,575.20"
1235102690,260009,Bothwell Regional Health Center,Missouri,Sedalia,601 E 14th St,65301,5972,(660) 826-8833,,2012,"1,958,404.56"
1184864779,261334,CAH ACQUISITION COMPANY 6 LLC,Missouri,Sweet Springs,105 Hospital Drive,65351,2229,(660) 335-4700,,2013,"311,831.64"
1174597892,260047,Capital Region Medical Center,Missouri,Jefferson City,1125 Madison Street,65101,3227,(573) 632-5000,,2012,"2,025,856.00"
1528067113,261332,Carroll County Memorial Hospital,Missouri,Carrollton,1502 N Jefferson St,64633,1948,(660) 542-1695,324,2011,"1,419,282.70"
1477535326,261324,Cass Regional Medical Center,Missouri,Harrisonville,2800 E Rock Haven Rd,64701,4411,(816) 380-5888,6610,2012,"716,524.45"
1720039605,261323,CEDAR COUNTY MEMORIAL HOSPITAL,Missouri,El Dorado Springs,1401 S. Park Stret,64744,,(417) 876-3097,,2012,"522,448.08"
1942247044,260095,"CENTERPOINT MEDICAL CENTER OF INDEPENDENCE, LLC",Missouri,Independence,19600 E 39th St S,64057,2301,(816) 508-4074,,2011,"2,542,765.64"
1942247044,260095,"CENTERPOINT MEDICAL CENTER OF INDEPENDENCE, LLC",Missouri,Independence,19600 E 39th St S,64057,2301,(816) 508-4074,,2012,"1,920,539.76"
1902817844,260068,"CH ALLIED SERVICES, INC.",Missouri,Columbia,1600 E Broadway,65201,5844,(573) 815-8000,,2013,"2,996,571.91"
1639186760,260180,CHRISTIAN HOSPITAL NORTHEAST- NORTHWEST,Missouri,Saint Louis,11133 Dunn Rd,63136,6119,(314) 653-5000,,2013,"2,998,694.40"
1003981549,260195,Citizens Memorial Hospital District,Missouri,Bolivar,1500 N Oakland Ave,65613,3011,(417) 326-6000,,2011,"1,555,775.04"
1003981549,260195,Citizens Memorial Hospital District,Missouri,Bolivar,1500 N Oakland Ave,65613,3011,(417) 326-6000,,2012,"1,064,922.39"
