PROVIDER NPI,PROVIDER CCN,PROVIDER - ORG NAME,PROVIDER STATE,PROVIDER CITY,PROVIDER  ADDRESS,PROVIDER ZIP 5 CD,PROVIDER ZIP 4 CD,PROVIDER PHONE NUM,PROVIDER PHONE EXT,PROGRAM YEAR 2011,PROGRAM YEAR 2012,PROGRAM YEAR 2013,geo.provider,geo.updated_at,geo.data.types.0,geo.data.geometry.location.lat,geo.data.geometry.location.lng,general.hospital_type,general.hospital_owner,general.emergency_services,general.country_name,hcahps.survey_response_rate_percent,hcahps.number_of_completed_surveys,hcahps.percent_of_patients_who_reported_yes_they_would_definitely_recommend_the_hospital_
1336243583,"281308","HENDERSON HEALTH CARE SERVICES, INC.","Nebraska","Henderson","1621 Front St","68371","8902",4027234512,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,,"Not Available",
1477660397,"281319","Jefferson Community Health Center, Inc.","Nebraska","Fairbury","2200 H St","68352","1119",4027293351,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,,"Not Available",
1285624825,"281350","Johnson County Hospital","Nebraska","Tecumseh","202 High Street","68450","0599",4023353361,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Government - Local",true,,,"Not Available",
1477585958,"281306","KEARNEY COUNTY HEALTH SERVICES","Nebraska","Minden","727 E 1st St","68959","1705",3088323400,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Government - Local",true,,,"Not Available",
1467417352,"281361","LEXINGTON REGIONAL HEALTH CENTER","Nebraska","Lexington","1201 N Erie St","68850","1571",3083245651,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Government - Hospital District or Authority",true,,"31","Between 100 and 299","75"
1306849005,"280127","LINCOLN SURGERY CENTER, LLC","Nebraska","Lincoln","1710 S 70th St","68506","1676",4024849090,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",false,,"74","300 or more","87"
1063429694,"281320","MEMORIAL COMMUNITY HEALTH, INC","Nebraska","Aurora","1423 7th St","68818","1141",4026943171,"","TRUE","FALSE","FALSE",,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"44","Fewer than 100","85"
1992885891,"281328","Merrick County","Nebraska","Central City","1715 26th St","68826","9501",3089463015,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Government - Local",true,,,"Not Available",
1609816149,"281318","Morrill County Community Hospital","Nebraska","Bridgeport","1313 S Street","69336","2563",3082621616,243,"FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Government - Local",true,,,"Not Available",
1699718437,"280128","Nebraska Heart Hospital","Nebraska","Lincoln","7500 So. 91st St.","68526","9347",4023272700,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",false,,"49","300 or more","85"
1891736237,"281324","Nemaha County Hospital","Nebraska","Auburn","2022 13th St","68305","1701",4022744366,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Government - Local",true,,"34","Fewer than 100","68"
1710915467,"281355","Ogallala Community Hospital","Nebraska","Ogallala","2601 N Spruce St","69153","2465",3082844011,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Government - Hospital District or Authority",true,,"35","Between 100 and 299","72"
1992759781,"281302","Pawnee County Memorial Hospital","Nebraska","Pawnee City","600 I St","68420","3001",4028522231,"","TRUE","FALSE","FALSE",,,,,,"Critical Access Hospitals","Government - Local",true,,,"Not Available",
1578627196,"281349","Pender Community Hospital District","Nebraska","Pender","603 Earl Street","68047","",4023853083,"","TRUE","FALSE","FALSE",,,,,,"Critical Access Hospitals","Government - Hospital District or Authority",true,,"41","Between 100 and 299","86"
1629086012,"281356","Perkins County Hospital District","Nebraska","Grant","900 Lincoln Ave","69140","3095",3083527200,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Government - Hospital District or Authority",true,,"39","Fewer than 100","86"
1326029984,"281304","Thayer County Memorial Hospital","Nebraska","Hebron","120 Park Ave","68370","2019",4027686041,"","TRUE","FALSE","FALSE",,,,,,"Critical Access Hospitals","Government - Local",true,,,"Not Available",
1831203488,"280032","The Mary Lanning Memorial Hospital Association","Nebraska","Hastings","715 N Saint Joseph Ave","68901","4497",4024634521,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"30","Between 100 and 299","74"
1952355307,"281317","Tilden Community Hospital and Rural Health Clinic c/o City of Tilden","Nebraska","Tilden","308 W 2nd St","68781","4760",4023685343,"","TRUE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Government - Local",true,,,"Not Available",
1841387552,"281330","Warren Memorial Hospital","Nebraska","Friend","905 2nd St","68359","1133",4029472541,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Government - Local",true,,,"Not Available",
1811968076,"281316","Webster County Community Hospital","Nebraska","Red Cloud","6th Street and Franklin Street","68970","",4027465600,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Government - Local",true,,,"Not Available",
1659392454,"280119","WINNEBAGO INDIAN HEALTH SERVICE","Nebraska","Winnebago","Hwy 77/75","68071","",4028782231,"","FALSE","FALSE","TRUE",,,,,,,,,,,,
1588764898,"281336","York General Hospital","Nebraska","York","2222 N LINCOLN AVE","68467","",4023626671,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,,"Not Available",
1023113115,"290006","Banner Churchill Community Hospital","Nevada","Fallon","801 E Williams Ave","89406","3052",7754233151,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"28","300 or more","68"
1255360160,"290019","Carson Tahoe Regional Healthcare","Nevada","Carson City","1600 Medical Pkwy","89703","4625",7754458672,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"32","300 or more","70"
1487771812,"290054","Centennial Hills Hospital Medical Center","Nevada","Las Vegas","6900 N Durango Drive","89149","",7028945706,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"28","300 or more","64"
1154317964,"290022","Desert Springs Hospital","Nevada","Las Vegas","2075 E Flamingo Rd","89119","5188",7027338800,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",true,,"28","300 or more","57"
1720037799,"290005","North Vista Hospital Inc","Nevada","North Las Vegas","1409 E Lake Mead Blvd","89030","7120",7026575593,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",true,,"25","300 or more","60"
1255367058,"290020","Prime Care Nevada Inc.","Nevada","Tonopah","825 South Main St. Box 391","89049","0391",7754826233,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,,"Not Available",
1124098421,"290001","Renown Regional Medical Center","Nevada","Reno","1155 Mill Street","89502","1474",7759824100,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"33","300 or more","71"
1720058027,"290049","Renown South Meadows Medical Center","Nevada","Reno","10101 Double R Blvd","89521","5931",7759827000,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"35","300 or more","74"
1407815194,"290002","SOUTH LYON HEALTH CENTER, INC.","Nevada","Yerington","213 S Whitacre St","89447","2561",7754636402,"","FALSE","FALSE","TRUE",,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,,"Not Available",
1457306359,"290047","Southern Hills Medical Center, LLC","Nevada","Las Vegas","9300 W Sunset Rd","89148","4844",7027318000,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"30","300 or more","66"
1548250582,"290032","SPARKS FAMILY HOSPITAL INC","Nevada","Sparks","2375 E Prater Way","89434","9641",7753317000,"","FALSE","FALSE","TRUE",,,,,,"Acute Care Hospitals","Proprietary",true,,"30","300 or more","74"
1346230323,"290046","Spring Valley Medical Center","Nevada","Las Vegas","5400 S Rainbow Blvd","89118","1859",7028533000,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",true,,"29","300 or more","61"
1831189638,"290041","Summerlin Hospital Medical Center L L C","Nevada","Las Vegas","657 Town Center Dr","89144","",7022337000,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",true,,"30","300 or more","64"
1861439952,"290003","Sunrise Hospital and Medical Center, LLC","Nevada","Las Vegas","3186 S Maryland Pkwy","89109","2317",7027318000,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",true,,"27","300 or more","60"
1104870187,"290039","Sunrise Mountainview Hospital, Inc.","Nevada","Las Vegas","3100 N Tenaya Way","89128","0436",7022555000,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",true,,"30","300 or more","67"
1417947490,"290021","Valley Hospital Medical Center","Nevada","Las Vegas","620 Shadow Ln","89106","4119",7023884000,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",true,,"28","300 or more","58"
1386680593,"301310","Androscoggin Valley Hospital, Inc.","New Hampshire","Berlin","59 Page Hill Rd","03570","3542",6033265827,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"26","Between 100 and 299","70"
1528150273,"300034","Catholic Medical Center","New Hampshire","Manchester","100 McGregor St","03102","3730",6036636180,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"40","300 or more","80"
1629181516,"300019","Cheshire Medical Center","New Hampshire","Keene","580 Court St","03431","1718",6033545400,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"34","300 or more","72"
1215988530,"300001","Concord Hospital, Inc.","New Hampshire","Concord","250 Pleasant St","03301","2598",6032301115,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"42","300 or more","84"
1528162799,"301301","COTTAGE HOSPITAL","New Hampshire","WOODSVILLE","90 SWIFTWATER RD","03785","2001",6037479000,9146,"TRUE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,,"Not Available",
1902996028,"300012","Elliot Hospital of the city of Manchester","New Hampshire","Manchester","1 Elliot Way","03109","3502",6036635865,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"34","300 or more","76"
1437158433,"300023","Exeter Hospital Inc","New Hampshire","Exeter","5 Alumni Drive","03833","4831",6037787311,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"32","300 or more","75"
1174570683,"300017","HCA Health Services of New Hampshire Inc","New Hampshire","Derry","One Parkland Drive","03038","2746",6034212100,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",true,,"26","300 or more","71"
1518913607,"300029","HCA Health Services of New Hampshire Inc","New Hampshire","Portsmouth","333 Borthwick Ave","03801","7128",6034365110,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",true,,"31","300 or more","75"
1366476079,"301312","Huggins Hospital","New Hampshire","Wolfeboro","240 S Main St","03894","0912",6035697500,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,,"Not Available",
1144223702,"301302","Littleton Regional Hospital","New Hampshire","Littleton","600 ST Johnsbury Rd","03561","",6034449395,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"25","Between 100 and 299","71"
1023092053,"300003","Mary Hitchcock Memorial Hospital","New Hampshire","Lebanon","One Medical Center Dr","03756","0001",6036505000,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"41","300 or more","84"
1457304149,"301309","MONADNOCK COMMUNITY HOSPITAL","New Hampshire","Peterborough","452 Old Street Rd","03458","1263",6039247191,"","FALSE","FALSE","TRUE",,,,,,"Critical Access Hospitals","Proprietary",true,,"47","300 or more","81"
1831200583,"301304","New London Hospital Association, Inc.","New Hampshire","New London","273 County Road","03257","5736",6035262911,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"38","Between 100 and 299","73"
1598700940,"300020A","Southern New Hampshire Medical Center","New Hampshire","Nashua","8 Prospect Street","03060","3925",6035772463,"","FALSE","TRUE","FALSE",,,,,,,,,,,,
1760496376,"301311","Speare Memorial Hospital","New Hampshire","Plymouth","16 Hospital Rd","03264","1126",6035361120,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"31","Between 100 and 299","75"
1093787384,"300011","ST. JOSEPH HOSPITAL","New Hampshire","Nashua","172 Kinsley St","03060","3648",6038823000,63340,"FALSE","FALSE","TRUE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"33","300 or more","75"
1306933619,"301308","Valley Regional Hospital","New Hampshire","Claremont","243 Elm St","03743","4921",6035421883,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"36","Between 100 and 299","79"
1265536718,"301303","Weeks Medical Center","New Hampshire","Lancaster","173 Middle St","03584","3508",6037884911,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,,"Not Available",
1033118104,"300018","Wentworth Douglass Hospital","New Hampshire","Dover","789 Central Avenue","03820","2526",6037402400,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"30","300 or more","80"
1053384776,"310015","AHS HOSPITAL CORP.","New Jersey","Morristown","100 Madison Ave, Box 1","07960","6136",9736603166,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"35","300 or more","83"
1740254143,"310051","AHS HOSPITAL CORP.","New Jersey","Morristown","100 Madison Ave, Box 1","07960","6136",9736603166,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"31","300 or more","73"
1013919315,"310064","AtlantiCare Regional Medical Center","New Jersey","Pomona","65 W Jimmie Leeds Rd","08240","9102",6096521000,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"25","300 or more","73"
1831197508,"310112","Bayshore Community Hospital","New Jersey","Holmdel","727 N Beers St","07733","1514",7327395900,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",true,,"29","300 or more","57"
1053382697,"310011","Cape Regional Medical Center, Inc","New Jersey","Cape May Court House","2 Stone Harbour Blvd","08210","",6094632454,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"33","300 or more","61"
1073516183,"310044","Capital Health System, Inc.","New Jersey","Trenton","446 Bellevue Ave","08618","4502",6098156000,7162,"FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"32","300 or more","74"
1275583726,"310092","Capital Health System, Inc.","New Jersey","Trenton","446 Bellevue Ave","08618","4502",6098156000,7162,"FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"18","300 or more","61"
1295718450,"310111","CentraState Medical Center Inc.","New Jersey","Freehold","901 W Main St, Business Office","07728","2537",7322947012,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"34","300 or more","73"
1659387975,"310108","Community Hospital Group Inc","New Jersey","Edison","65 James St","08820","3947",7323217000,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"28","300 or more","62"
1013010917,"310041","COMMUNITY MEDICAL CENTER, INC.","New Jersey","Toms River","99 Route 37 W","08755","6423",7325578000,"","FALSE","FALSE","TRUE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"36","300 or more","60"
1619924362,"310083","East Orange General Hospital","New Jersey","East Orange","300 Central Ave","07018","2819",9734143448,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"13","300 or more","48"
1083612881,"310045","Englewood Hospital and Medical Center","New Jersey","Englewood","350 Engle St","07631","1808",2018943275,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"32","300 or more","73"
1811994809,"310017","Forrest S. Chilton 3rd, Memorial Hospital Association","New Jersey","Pompton Plains","97 West Parkway","07444","1647",9738315499,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"35","300 or more","63"
1457456279,"310001","Hackensack University Medical Center","New Jersey","Hackensack","30 Prospect Ave","07601","1914",2019965611,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"30","300 or more","79"
1104859131,"310008","HOLY NAME MEDICAL CENTER","New Jersey","Teaneck","718 Teaneck Rd","07666","4245",2018333000,3750,"FALSE","FALSE","TRUE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"27","300 or more","75"
1821101239,"310025","IJKG OPCO LLC","New Jersey","Bayonne","29th Street at Avenue E","07002","",2018585000,6400,"FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"23","300 or more","52"
1053316844,"310061","Lourdes Medical Center of Burlington County","New Jersey","Willingboro","218A Sunset Rd","08046","1110",6098352900,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"20","300 or more","42"
1336147834,"310034","MERIDIAN HOSPITALS CORPORATION","New Jersey","Neptune","1945 Route 33","07753","4859",7327755500,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",true,,"35","300 or more","71"
