PROVIDER NPI,PROVIDER CCN,PROVIDER STATE, PROVIDER CITY,PROVIDER  ADDRESS,PROVIDER ZIP 5 CD,PROVIDER ZIP 4 CD,PROVIDER PHONE NUM,PROVIDER PHONE EXT,PROGRAM YEAR 2011,PROGRAM YEAR 2012,geo.provider,geo.updated_at,geo.data.types.0,geo.data.geometry.location.lat,geo.data.geometry.location.lng,geo.data.formatted_address
1740223882,271329,"Montana",,"305 NORTH MAIN STREET",59729,397,4066826609,"",2011,"","DSTK",2013-03-03T17:04:42Z,"street_address",45.348802,-111.727142,"MADISON VALLEY HOSPITAL ASSOCIATION, 305 NORTH MAIN STREET, ENNIS, Montana 59729"
1659475846,271340,"Montana",,"1200 Westwood Drive",59840,2395,4063632211,"",2011,"","DSTK",2013-03-03T17:04:43Z,"street_address",46.247105,-114.172367,"Marcus Daly Memorial Hospital Corporation, 1200 Westwood Drive, Hamilton, Montana 59840"
1427059070,270032,"Montana",,"30 13th St",59501,5222,4062621302,"","",2012,"DSTK",2013-03-03T17:04:43Z,"street_address",48.540497,-109.674537,"Northern Montana Hospital, 30 13th St, Havre, Montana 59501"
1528037215,270017,"Montana",,"400 S Clark St",59701,2328,4067232500,"","",2012,"DSTK",2013-03-03T17:04:43Z,"street_address",46.011514,-112.546071,"St James Healthcare, 400 S Clark St, Butte, Montana 59701"
1528023520,270003,"Montana",,"2475 E Broadway St",59601,4928,4064442100,"","",2012,"DSTK",2013-03-03T17:04:43Z,"street_address",46.585658,-112.036836,"St  Peter s Community Hospital, 2475 E Broadway St, Helena, Montana 59601"
1083655997,270049,"Montana",,"1233 N 30th St",59101,127,4062373070,"","",2012,"DSTK",2013-03-03T17:04:43Z,"street_address",45.780946,-108.508216,"St  VIncent Healthcare, 1233 N 30th St, Billings, Montana 59101"
1215006101,280105,"Nebraska",,"11111 S 84th St",68046,4122,4025933108,"",2011,"","DSTK",2013-03-03T17:04:43Z,"street_address",41.139091,-96.042918,"Alegent Health, 11111 S 84th St, Papillion, Nebraska 68046"
1649355132,280130,"Nebraska",,"16901 Lakeside Hills Ct",68130,"",4027178000,"",2011,"","DSTK",2013-03-03T17:04:43Z,"street_address",41.236767,-96.181361,"Alegent Health, 16901 Lakeside Hills Ct, Omaha, Nebraska 68130"
1508941097,280060,"Nebraska",,"7500 Mercy Rd",68124,2319,4023985969,"",2011,"","DSTK",2013-03-03T17:04:43Z,"street_address",41.237887,-96.02434700000001,"Alegent Health Bergan Mercy Health System, 7500 Mercy Rd, Omaha, Nebraska 68124"
1912085184,280081,"Nebraska",,"6901 N 72nd St",68122,1709,4025722044,"",2011,"","DSTK",2013-03-03T17:04:43Z,"street_address",41.319373,-96.023833,"Alegent Health Immanuel Medical Center, 6901 N 72nd St, Omaha, Nebraska 68122"
1336243559,281314,"Nebraska",,"531 Beebe St, PO Box 428",68651,5537,4027472031,"",2011,"","DSTK",2013-03-03T17:04:43Z,"locality",41.170633,-97.56999999999999,"Annie Jeffrey Memorial County Health Center, 531 Beebe St, PO Box 428, Osceola, Nebraska 68651"
1083790893,281326,"Nebraska",,"102 W 9th St",68756,1114,4028874151,6340,"",2012,"DSTK",2013-03-03T17:04:43Z,"street_address",42.13364,-98.029946,"Antelope Memorial Hospital, 102 W 9th St, Neligh, Nebraska 68756"
1679508816,281334,"Nebraska",,"723 W Fairview St, P.O. Box 151",68620,1767,4023952191,"","",2012,"DSTK",2013-03-03T17:04:44Z,"locality",41.648736,-98.011092,"Boone County Health Center, 723 W Fairview St, P O  Box 151, Albion, Nebraska 68620"
1306842604,281315,"Nebraska",,"520 E 10th St",68978,1225,4028793281,113,2011,"","DSTK",2013-03-03T17:04:44Z,"street_address",40.026052,-98.07071999999999,"Brodstone Memorial Hospital, 520 E 10th St, Superior, Nebraska 68978"
1760464283,281325,"Nebraska",,"945 E Zero St",69210,1556,4023872800,"","",2012,"DSTK",2013-03-03T17:04:44Z,"street_address",42.544889,-99.85255600000001,"Brown County Hospital, 945 E Zero St, Ainsworth, Nebraska 69210"
1467675629,281341,"Nebraska",,"825 Centennial Dr.",69337,9400,3084325586,"","",2012,"DSTK",2013-03-03T17:04:44Z,"street_address",42.819179,-103.013327,"CHADRON COMMUNITY HOSPITAL CORPORATION, 825 Centennial Dr , Chadron, Nebraska 69337"
1487736963,281357,"Nebraska",,"645 Osage St",69162,1799,3082545825,"",2011,"","DSTK",2013-03-03T17:04:44Z,"street_address",41.139011,-102.97301,"Cheyenne County Hospital Association Inc, 645 Osage St, Sidney, Nebraska 69162"
1093802688,281340,"Nebraska",,"1313 North Cheyenne Street",69021,3074,3084232204,200,2011,"","DSTK",2013-03-03T17:04:44Z,"street_address",40.045432,-101.53628,"Dundy County Hospital, 1313 North Cheyenne Street, Benkelman, Nebraska 69021"
1285676544,280125,"Nebraska",,"2700 W Norfolk Ave",68701,4438,4023714880,"",2011,"","DSTK",2013-03-03T17:04:44Z,"street_address",42.032764,-97.40697400000001,"Faith Regional Health Services, 2700 W Norfolk Ave, Norfolk, Nebraska 68701"
1821037938,280077,"Nebraska",,"450 E 23rd St",68025,2387,4027211610,"","",2012,"DSTK",2013-03-03T17:04:44Z,"street_address",41.451414,-96.495177,"Fremont Area Medical Center, 450 E 23rd St, Fremont, Nebraska 68025"
1336243583,281308,"Nebraska",,"1621 Front St",68371,8902,4027234512,"","",2012,"DSTK",2013-03-03T17:04:44Z,"street_address",40.780111,-97.81501,"HENDERSON HEALTH CARE SERVICES, INC , 1621 Front St, Henderson, Nebraska 68371"
1477660397,281319,"Nebraska",,"2200 H St",68352,1119,4027293351,"","",2012,"DSTK",2013-03-03T17:04:44Z,"street_address",40.13409,-97.175827,"Jefferson Community Health Center, Inc , 2200 H St, Fairbury, Nebraska 68352"
1477585958,281306,"Nebraska",,"727 E 1st St",68959,1705,3088323400,"","",2012,"DSTK",2013-03-03T17:04:45Z,"street_address",40.49574,-98.950458,"KEARNEY COUNTY HEALTH SERVICES, 727 E 1st St, Minden, Nebraska 68959"
1306849005,280127,"Nebraska",,"1710 S 70th St",68506,1676,4024849090,"","",2012,"DSTK",2013-03-03T17:04:45Z,"street_address",40.788047,-96.67282299999999,"LINCOLN SURGERY CENTER, LLC, 1710 S 70th St, Lincoln, Nebraska 68506"
1063429694,281320,"Nebraska",,"1423 7th St",68818,1141,4026943171,"",2011,"","DSTK",2013-03-03T17:04:45Z,"street_address",40.863468,-98.0087,"MEMORIAL COMMUNITY HEALTH, INC, 1423 7th St, Aurora, Nebraska 68818"
1699718437,280128,"Nebraska",,"7500 So. 91st St.",68526,9347,4023272700,"",2011,2012,"DSTK",2013-03-03T17:04:45Z,"street_address",40.753099,-96.596475,"Nebraska Heart Hospital, 7500 So  91st St , Lincoln, Nebraska 68526"
1891736237,281324,"Nebraska",,"2022 13th St",68305,1701,4022744366,"","",2012,"DSTK",2013-03-03T17:04:45Z,"street_address",40.39176,-95.83334600000001,"Nemaha County Hospital, 2022 13th St, Auburn, Nebraska 68305"
1710915467,281355,"Nebraska",,"2601 N Spruce St",69153,2465,3082844011,"","",2012,"DSTK",2013-03-03T17:04:45Z,"street_address",41.124758,-101.719028,"Ogallala Community Hospital, 2601 N Spruce St, Ogallala, Nebraska 69153"
1992759781,281302,"Nebraska",,"600 I St",68420,3001,4028522231,"",2011,"","DSTK",2013-03-03T17:04:45Z,"street_address",40.102903,-96.15077599999999,"Pawnee County Memorial Hospital, 600 I St, Pawnee City, Nebraska 68420"
1578627196,281349,"Nebraska",,"603 Earl Street",68047,"",4023853083,"",2011,"","DSTK",2013-03-03T17:04:45Z,"street_address",42.107019,-96.707004,"Pender Community Hospital District, 603 Earl Street, Pender, Nebraska 68047"
1326029984,281304,"Nebraska",,"120 Park Ave",68370,2019,4027686041,"",2011,"","DSTK",2013-03-03T17:04:45Z,"street_address",40.160118,-97.59276199999999,"Thayer County Memorial Hospital, 120 Park Ave, Hebron, Nebraska 68370"
1952355307,281317,"Nebraska",,"308 W 2nd St",68781,4760,4023685343,"",2011,"","DSTK",2013-03-03T17:04:46Z,"street_address",42.04689,-97.839107,"Tilden Community Hospital and Rural Health Clinic c o City of Tilden, 308 W 2nd St, Tilden, Nebraska 68781"
1811968076,281316,"Nebraska",,"6th Street and Franklin Street",68970,"",4027465600,"","",2012,"DSTK",2013-03-03T17:04:46Z,"locality",40.090893,-98.527478,"Webster County Community Hospital, 6th Street and Franklin Street, Red Cloud, Nebraska 68970"
1023113115,290006,"Nevada",,"801 E Williams Ave",89406,3052,7754233151,"","",2012,"DSTK",2013-03-03T17:04:47Z,"street_address",39.474845,-118.774876,"Banner Churchill Community Hospital, 801 E Williams Ave, Fallon, Nevada 89406"
1255360160,290019,"Nevada",,"1600 Medical Pkwy",89703,4625,7754458672,"","",2012,"DSTK",2013-03-03T17:04:47Z,"street_address",39.198591,-119.781488,"Carson Tahoe Regional Healthcare, 1600 Medical Pkwy, Carson City, Nevada 89703"
1154317964,290022,"Nevada",,"2075 E Flamingo Rd",89119,5188,7027338800,"","",2012,"DSTK",2013-03-03T17:04:47Z,"street_address",36.114315,-115.15399,"Desert Springs Hospital, 2075 E Flamingo Rd, Las Vegas, Nevada 89119"
1720037799,290005,"Nevada",,"1409 E Lake Mead Blvd",89030,7120,7026575593,"","",2012,"DSTK",2013-03-03T17:04:47Z,"street_address",36.195839,-115.138166,"North Vista Hospital Inc, 1409 E Lake Mead Blvd, North Las Vegas, Nevada 89030"
1255367058,290020,"Nevada",,"825 South Main St. Box 391",89049,391,7754826233,"","",2012,"DSTK",2013-03-03T17:04:47Z,"locality",38.09965,-117.24822,"Prime Care Nevada Inc , 825 South Main St  Box 391, Tonopah, Nevada 89049"
1124098421,290001,"Nevada",,"1155 Mill Street",89502,1474,7759824100,"","",2012,"DSTK",2013-03-03T17:04:47Z,"street_address",39.52556,-119.802995,"Renown Regional Medical Center, 1155 Mill Street, Reno, Nevada 89502"
1720058027,290049,"Nevada",,"10101 Double R Blvd",89521,5931,7759827000,"","",2012,"DSTK",2013-03-03T17:04:47Z,"street_address",39.456063,-119.759746,"Renown South Meadows Medical Center, 10101 Double R Blvd, Reno, Nevada 89521"
1457306359,290047,"Nevada",,"9300 W Sunset Rd",89148,4844,7027318000,"",2011,2012,"DSTK",2013-03-03T17:04:47Z,"street_address",36.070295,-115.288382,"Southern Hills Medical Center, LLC, 9300 W Sunset Rd, Las Vegas, Nevada 89148"
1346230323,290046,"Nevada",,"5400 S Rainbow Blvd",89118,1859,7028533000,"","",2012,"DSTK",2013-03-03T17:04:47Z,"street_address",36.092441,-115.242933,"Spring Valley Medical Center, 5400 S Rainbow Blvd, Las Vegas, Nevada 89118"
1831189638,290041,"Nevada",,"657 Town Center Dr",89144,"",7022337000,"","",2012,"DSTK",2013-03-03T17:04:48Z,"street_address",36.174718,-115.322669,"Summerlin Hospital Medical Center L L C, 657 Town Center Dr, Las Vegas, Nevada 89144"
1861439952,290003,"Nevada",,"3186 S Maryland Pkwy",89109,2317,7027318000,"",2011,2012,"DSTK",2013-03-03T17:04:48Z,"street_address",36.144239,-115.137007,"Sunrise Hospital and Medical Center, LLC, 3186 S Maryland Pkwy, Las Vegas, Nevada 89109"
1104870187,290039,"Nevada",,"3100 N Tenaya Way",89128,436,7022555000,"",2011,2012,"DSTK",2013-03-03T17:04:48Z,"street_address",36.174289,-115.250862,"Sunrise Mountainview Hospital, Inc , 3100 N Tenaya Way, Las Vegas, Nevada 89128"
1417947490,290021,"Nevada",,"620 Shadow Ln",89106,4119,7023884000,"","",2012,"DSTK",2013-03-03T17:04:48Z,"street_address",36.174098,-115.165202,"Valley Hospital Medical Center, 620 Shadow Ln, Las Vegas, Nevada 89106"
1528150273,300034,"New Hampshire",,"100 McGregor St",3102,3730,6036636180,"","",2012,"DSTK",2013-03-03T17:04:48Z,"locality",42.9955556,-71.4552778,
1629181516,300019,"New Hampshire",,"580 Court St",3431,1718,6033545400,"","",2012,"DSTK",2013-03-03T17:04:48Z,"locality",42.9336111,-72.27861110000001,
1215988530,300001,"New Hampshire",,"250 Pleasant St",3301,2598,6032301115,"","",2012,"DSTK",2013-03-03T17:04:48Z,"locality",43.2080556,-71.53805560000001,
1528162799,301301,"New Hampshire",,"90 SWIFTWATER RD",3785,2001,6037479000,9214,2011,"","DSTK",2013-03-03T17:04:48Z,"locality",44.1522222,-72.0377778,
1902996028,300012,"New Hampshire",,"1 Elliot Way",3109,3502,6036635865,"",2011,2012,"DSTK",2013-03-03T17:04:48Z,"locality",42.9955556,-71.4552778,
1437158433,300023,"New Hampshire",,"5 Alumni Drive",3833,4831,6037787311,"",2011,2012,"DSTK",2013-03-03T17:04:48Z,"locality",42.9813889,-70.9483333,
1518913607,300029,"New Hampshire",,"333 Borthwick Ave",3801,7128,6034365110,"",2011,2012,"DSTK",2013-03-03T17:04:48Z,"locality",43.0716667,-70.7630556,
1174570683,300017,"New Hampshire",,"One Parkland Drive",3038,2746,6034212100,"",2011,2012,"DSTK",2013-03-03T17:04:48Z,"locality",42.8805556,-71.32777780000001,
1023092053,300003,"New Hampshire",,"One Medical Center Dr",3756,1,6036505000,"",2011,2012,"DSTK",2013-03-03T17:04:49Z,"locality",43.6422222,-72.25222220000001,
1306933619,301308,"New Hampshire",,"243 Elm St",3743,4921,6035421883,"","",2012,"DSTK",2013-03-03T17:04:49Z,"locality",43.3766667,-72.3472222,
1265536718,301303,"New Hampshire",,"173 Middle St",3584,3508,6037884911,"","",2012,"DSTK",2013-03-03T17:04:49Z,"locality",44.4888889,-71.5697222,
1033118104,300018,"New Hampshire",,"789 Central Avenue",3820,2526,6037402400,"","",2012,"DSTK",2013-03-03T17:04:49Z,"locality",43.1977778,-70.8741667,
1053384776,310015,"New Jersey",,"100 Madison Ave, Box 1",7960,6136,9736603166,"","",2012,"DSTK",2013-03-03T17:04:49Z,"locality",40.7966667,-74.4819444,
1740254143,310051,"New Jersey",,"100 Madison Ave, Box 1",7960,6136,9736603166,"","",2012,"DSTK",2013-03-03T17:04:50Z,"locality",40.7966667,-74.4819444,
1013919315,310064,"New Jersey",,"65 W Jimmie Leeds Rd",8240,9102,6096521000,"","",2012,"DSTK",2013-03-03T17:04:50Z,"locality",39.4783333,-74.5755556,
1831197508,310112,"New Jersey",,"727 N Beers St",7733,1514,7327395900,"","",2012,"DSTK",2013-03-03T17:04:50Z,"locality",40.345,-74.1844444,
1073516183,310044,"New Jersey",,"446 Bellevue Ave",8618,4502,6098156000,7162,"",2012,"DSTK",2013-03-03T17:04:50Z,"locality",40.2169444,-74.7433333,
1295718450,310111,"New Jersey",,"901 W Main St, Business Office",7728,2537,7322947012,"",2011,2012,"DSTK",2013-03-03T17:04:50Z,"locality",40.26,-74.27416669999999,
1619924362,310083,"New Jersey",,"300 Central Ave",7018,2819,9734143448,"","",2012,"DSTK",2013-03-03T17:04:50Z,"locality",40.7705556,-74.2330556,
1083612881,310045,"New Jersey",,"350 Engle St",7631,1808,2018943275,"","",2012,"DSTK",2013-03-03T17:04:51Z,"locality",40.8927778,-73.9730556,
1811994809,310017,"New Jersey",,"97 West Parkway",7444,1647,9738315499,"","",2012,"DSTK",2013-03-03T17:04:51Z,"locality",41.1405556,-74.70222219999999,
1457456279,310001,"New Jersey",,"30 Prospect Ave",7601,1914,2019965611,"","",2012,"DSTK",2013-03-03T17:04:51Z,"locality",40.8858333,-74.0438889,
1326125147,310040,"New Jersey",,"308 Willow Ave",7030,3808,2014181000,2128,2011,"","DSTK",2013-03-03T17:04:51Z,"locality",40.7438889,-74.03277780000001,
1821101239,310025,"New Jersey",,"29th Street at Avenue E",7002,"",2018585000,6400,"",2012,"DSTK",2013-03-03T17:04:51Z,"locality",40.6686111,-74.1147222,
1053316844,310061,"New Jersey",,"218A Sunset Rd",8046,1110,6098352900,"","",2012,"DSTK",2013-03-03T17:04:51Z,"locality",40.0277778,-74.86944440000001,
1336147834,310034,"New Jersey",,"1945 Route 33",7753,4859,7327755500,"",2011,"","DSTK",2013-03-03T17:09:39Z,"street_address",40.210802,-74.016498,"Meridian Hospitals Corporation, 1945 Route 33, Neptune, New Jersey 07753"
1346247368,310073,"New Jersey",,"1945 Route 33",7753,4859,7327755500,"",2011,"","DSTK",2013-03-03T17:09:39Z,"street_address",40.210802,-74.016498,"Meridian Hospitals Corporation, 1945 Route 33, Neptune, New Jersey 07753"
1841510849,310113,"New Jersey",,"1945 Route 33",7753,4859,7327755500,"","",2012,"DSTK",2013-03-03T17:09:39Z,"street_address",40.210802,-74.016498,"Meridian Hospitals Corporation, 1945 Route 33, Neptune, New Jersey 07753"
1962409987,310052,"New Jersey",,"1945 Route 33",7753,4859,7327755500,"",2011,"","DSTK",2013-03-03T17:09:39Z,"street_address",40.210802,-74.016498,"Meridian Hospitals Corporation, 1945 Route 33, Neptune, New Jersey 07753"
1982720249,310054,"New Jersey",,"1 Bay Avenue",7042,4837,9734296000,4427,2011,"","DSTK",2013-03-03T17:04:51Z,"locality",40.8258333,-74.2094444,
1154648848,310118,"New Jersey",,"55 Meadowlands Pkwy",7094,2977,2013923251,"","",2012,"DSTK",2013-03-03T17:04:51Z,"locality",40.7894444,-74.05694440000001,
1235134024,310029,"New Jersey",,"1600 Haddon Ave",8103,3101,8567573500,"","",2012,"DSTK",2013-03-03T17:04:53Z,"locality",39.9258333,-75.12,
1093736001,310003,"New Jersey",,"7600 River Rd",7047,6217,2018545000,5226,"",2012,"DSTK",2013-03-03T17:04:53Z,"locality",40.7291667,-74.0661111,
1770569832,310039,"New Jersey",,"530 New Brunswick Ave",8861,3674,7324423700,"","",2012,"DSTK",2013-03-03T17:04:53Z,"locality",40.5066667,-74.2658333,
1629069638,310110,"New Jersey",,"1 Hamilton Health Pl",8690,3542,6095867900,"","",2012,"DSTK",2013-03-03T17:04:53Z,"locality",40.5061111,-74.6205556,
1861486870,310024,"New Jersey",,"865 Stone St",7065,2742,7324996085,"","",2012,"DSTK",2013-03-03T17:04:53Z,"locality",40.6080556,-74.2780556,
1346243375,310038,"New Jersey",,"1 Robert Wood Johnson Pl",8901,1928,7328283000,"","",2012,"DSTK",2013-03-03T17:04:53Z,"locality",40.4861111,-74.45222219999999,
1699777458,310096,"New Jersey",,"111 Central Ave",7102,1909,9738775000,5411,"",2012,"DSTK",2013-03-03T17:04:53Z,"locality",40.7355556,-74.17277780000001,
1629070149,310047,"New Jersey",,"1 E New York Ave",8244,2340,6096533545,"","",2012,"DSTK",2013-03-03T17:04:53Z,"locality",39.3175,-74.595,
1528197357,310048,"New Jersey",,"110 Rehill Ave",8876,2519,9086852823,"",2011,2012,"DSTK",2013-03-03T17:04:53Z,"locality",40.5741667,-74.61027780000001,
1255396024,310069,"New Jersey",,"501 West Front Street",8318,2101,8565754777,"","",2012,"DSTK",2013-03-03T17:04:53Z,"locality",39.595,-75.1705556,
1164487542,310032,"New Jersey",,"1505 W Sherman Ave",8360,6912,8565754777,"","",2012,"DSTK",2013-03-03T17:04:53Z,"locality",39.4861111,-75.02611109999999,
1669462420,310019,"New Jersey",,"703 Main St",7503,2621,9737542000,2020,"",2012,"DSTK",2013-03-03T17:04:53Z,"locality",40.9166667,-74.17222219999999,
1255419651,310021,"New Jersey",,"601 Hamilton Ave",8629,1915,6095995000,5119,"",2012,"DSTK",2013-03-03T17:04:54Z,"locality",40.2169444,-74.7433333,
1568442309,310014,"New Jersey",,"1 Cooper Plz",8103,1461,8563422000,"",2011,2012,"DSTK",2013-03-03T17:04:54Z,"locality",39.9258333,-75.12,
1013912633,310012,"New Jersey",,"223 N Van Dien Ave",7450,2726,2014478000,"",2011,"","DSTK",2013-03-03T17:04:54Z,"locality",40.9791667,-74.11694439999999,
1770583999,310027,"New Jersey",,"225 Williamson St, Finance Dept.-Cranford",7202,3625,9089948119,"","",2012,"DSTK",2013-03-03T17:04:54Z,"locality",40.6638889,-74.2111111,
1184601288,310081,"New Jersey",,"509 N Broad St",8096,1617,8568450100,"","",2012,"DSTK",2013-03-03T17:04:54Z,"locality",39.8380556,-75.1530556,
1134125016,310057,"New Jersey",,"175 Madison Ave",8060,2038,6092670700,"","",2012,"DSTK",2013-03-03T17:04:54Z,"locality",39.9927778,-74.78805560000001,
1528064409,310022,"New Jersey",,"101 Carnie Blvd",8043,1548,8563253000,"","",2012,"DSTK",2013-03-03T17:04:54Z,"locality",40.4811111,-74.4836111,
1790722346,320063,"New Mexico",,"2430 W Pierce St",88220,3553,5058874100,"","",2012,"DSTK",2013-03-03T17:04:54Z,"street_address",32.435705,-104.232041,"Carlsbad Medical Center LLC, 2430 W Pierce St, Carlsbad, New Mexico 88220"
1780677039,321308,"New Mexico",,"1016 E Roosevelt Ave",87020,2118,5052876711,"","",2012,"DSTK",2013-03-03T17:04:55Z,"street_address",35.161051,-107.843456,"Cibola General Hospital Corporation, 1016 E Roosevelt Ave, Grants, New Mexico 87020"
1114960093,320062,"New Mexico",,"Junction of Hwy 371, Navajo Rt9",87313,358,5057865291,"","",2012,"DSTK",2013-03-03T17:04:55Z,"street_address",35.566162,-108.035216,"DHHS PHS NAIHS Crownpoint Hospital, Junction of Hwy 371, Navajo Rt9, Crownpoint, New Mexico 87313"
1780639971,320059,"New Mexico",,"US HIGHWAY 491 NORTH",87420,160,5053686401,"","",2012,"DSTK",2013-03-03T17:04:55Z,"street_address",36.730299,-108.20087,"DHHS, PHS, NAIHS, SHIPROCK HOSPITAL, US HIGHWAY 491 NORTH, Shiprock, New Mexico 87420"
1336220839,320016,"New Mexico",,"1313 E 32nd St",88061,7251,5755384000,"",2011,"","DSTK",2013-03-03T17:04:56Z,"street_address",32.79557,-108.272054,"Gila Regional Medical Center, 1313 E 32nd St, Silver City, New Mexico 88061"
1346249968,320067,"New Mexico",,"117 Camino de Vida, Suite 100",88435,2874,5754723417,1010,"",2012,"DSTK",2013-03-03T17:04:56Z,"street_address",35.418661,-103.446436,"Guadalupe County, 117 Camino de Vida, Suite 100, Santa Rosa, New Mexico 88435"
1205882503,320085,"New Mexico",,"4311 E Lohman Ave",88011,8255,5055567610,"","",2012,"DSTK",2013-03-03T17:04:56Z,"street_address",32.313949,-106.74661,"Las Cruces Medical Center LLC, 4311 E Lohman Ave, Las Cruces, New Mexico 88011"
